"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000232112",1.14607285667656e-24,0.335663081790472,0.285,0.159,1.28509149419143e-20
"ENSG00000119772",1.20653813006499e-24,-0.341981444165864,0.589,0.695,1.35289120524187e-20
"ENSG00000154723",1.25176734419618e-24,0.990606012649068,0.128,0.047,1.40360672304717e-20
"ENSG00000134248",1.31248715965386e-24,2.37700619412785,0.059,0.007,1.47169185211987e-20
"ENSG00000139083",1.37194606752035e-24,1.25993638035318,0.091,0.024,1.53836312551057e-20
"ENSG00000067798",1.67920516698635e-24,-1.38588172147608,0.083,0.167,1.8828927537418e-20
"ENSG00000198830",1.74504884209707e-24,0.941823613150783,0.141,0.056,1.95672326664345e-20
"ENSG00000082397",2.06794202241878e-24,1.90470678365662,0.071,0.013,2.31878338973817e-20
"ENSG00000237264",2.09543607507651e-24,0.994649612956442,0.151,0.065,2.3496124709833e-20
"ENSG00000240342",2.48044862505132e-24,0.51997759838803,0.219,0.113,2.78132704327004e-20
"ENSG00000167604",2.54403558894572e-24,9.53238514647934,0.043,0,2.85262710588483e-20
"ENSG00000229117",3.01306571136945e-24,0.284364018173519,0.457,0.308,3.37855058215857e-20
"ENSG00000079277",3.29002978385782e-24,0.438073773519469,0.284,0.163,3.68911039663978e-20
"ENSG00000101608",3.40931396368887e-24,0.898858007690506,0.119,0.042,3.82286374748433e-20
"ENSG00000275110",3.92910162810984e-24,-4.8445541751405,0.001,0.031,4.40570165559956e-20
"ENSG00000166503",3.98236302567971e-24,-3.57963265976244,0.007,0.046,4.46542366069466e-20
"ENSG00000138069",4.11955893072697e-24,0.86376886234615,0.12,0.042,4.61926142902416e-20
"ENSG00000169020",4.2266259131691e-24,0.629575003184322,0.185,0.088,4.73931563643651e-20
"ENSG00000100097",4.51738571437389e-24,1.32058820416552,0.09,0.025,5.06534460152744e-20
"ENSG00000065978",4.63279417220814e-24,0.317297946006492,0.363,0.224,5.19475210529699e-20
"ENSG00000127884",5.48006685281464e-24,4.81288498690715,0.047,0.002,6.14479896206106e-20
"ENSG00000228305",5.74370710521711e-24,5.31972426316067,0.046,0.002,6.44041877707994e-20
"ENSG00000166562",5.87855075251094e-24,3.49885364715731,0.05,0.003,6.59161895879052e-20
"ENSG00000160124",7.55949037640185e-24,0.884779123208051,0.145,0.06,8.47645655905939e-20
"ENSG00000175354",7.98331333725664e-24,0.906394225488064,0.13,0.05,8.95168924506587e-20
"ENSG00000173559",8.35048853627019e-24,0.730500025012584,0.127,0.047,9.36340279571977e-20
"ENSG00000168653",9.19049835085002e-24,3.90712377054708,0.051,0.004,1.03053058008081e-19
"ENSG00000075785",9.42909992375117e-24,1.59296507162221,0.082,0.02,1.05728497445022e-19
"ENSG00000143110",1.05177826783065e-23,0.78136414156298,0.19,0.094,1.17935897171851e-19
"ENSG00000133874",1.05197358521545e-23,0.169010779629453,0.249,0.132,1.17957798110208e-19
"ENSG00000006652",1.15361917169538e-23,2.08209967528945,0.065,0.011,1.29355317722203e-19
"ENSG00000157601",1.23790229912402e-23,2.34773863933026,0.051,0.004,1.38805984800776e-19
"ENSG00000169100",1.41200928662699e-23,2.15984770715917,0.065,0.011,1.58328601309484e-19
"ENSG00000164405",1.4775462656261e-23,0.94576583805381,0.137,0.056,1.65677262764655e-19
"ENSG00000188313",1.80792562621042e-23,0.902906309122898,0.172,0.08,2.02722700466975e-19
"ENSG00000204592",1.91527001409942e-23,0.267003256025219,0.357,0.223,2.14759226680968e-19
"ENSG00000205542",2.18588821211298e-23,0.269738665341272,0.925,0.844,2.45103645224228e-19
"ENSG00000104765",2.26679237514766e-23,1.51683817613744,0.093,0.028,2.54175429025307e-19
"ENSG00000176046",2.74580273708479e-23,3.12775759523163,0.053,0.005,3.07886860909318e-19
"ENSG00000169136",3.64844788204988e-23,9.26200876530438,0.041,0,4.09100461014253e-19
"ENSG00000112096",3.71823590090615e-23,1.19201992286661,0.125,0.048,4.16925791568607e-19
"ENSG00000213442",4.17427113955139e-23,0.356840580401028,0.338,0.209,4.68061022877898e-19
"ENSG00000144893",4.37168919608729e-23,-1.3882771783962,0.095,0.178,4.90197509557267e-19
"ENSG00000162511",4.55052796559389e-23,0.180708647307335,0.446,0.302,5.10250700782043e-19
"ENSG00000168214",4.66644421848707e-23,0.972221221941337,0.113,0.039,5.23248390218955e-19
"ENSG00000099901",6.76116564588181e-23,1.62946106606884,0.077,0.018,7.58129503872727e-19
"ENSG00000165732",7.35975095508277e-23,1.31320751737514,0.107,0.036,8.25248874593431e-19
"ENSG00000075142",9.37275823729049e-23,2.88482833087696,0.057,0.008,1.05096738114738e-18
"ENSG00000113732",9.47575588343144e-23,1.18111923812886,0.139,0.059,1.06251650720917e-18
"ENSG00000172531",1.02591990279826e-22,5.67114566314354,0.041,0,1.15036398700769e-18
"ENSG00000128335",1.0431872428627e-22,1.35021609576939,0.085,0.023,1.16972585542195e-18
"ENSG00000235508",1.40649568475413e-22,0.432730489631447,0.235,0.128,1.5771036113148e-18
"ENSG00000130830",1.92183710856618e-22,9.88761325052288,0.039,0,2.15495594983526e-18
"ENSG00000259865",2.52900415287489e-22,0.471155397011704,0.168,0.078,2.83577235661862e-18
"ENSG00000211459",3.15645150301524e-22,0.24978670030608,0.612,0.442,3.53932907033099e-18
"ENSG00000167283",3.22913345509184e-22,0.796162307103656,0.151,0.067,3.62082734319448e-18
"ENSG00000149212",3.38502584525027e-22,-1.97922739004763,0.029,0.084,3.79562948027913e-18
"ENSG00000117448",3.69865254422117e-22,3.59093110679463,0.05,0.005,4.1472990978352e-18
"ENSG00000148180",4.07299727983013e-22,-0.687771743074186,0.534,0.615,4.56705184987352e-18
"ENSG00000204103",4.18543508289656e-22,1.38142363152131,0.1,0.033,4.69312835845191e-18
"ENSG00000102096",5.45996685050794e-22,1.84604850065511,0.059,0.009,6.12226082947456e-18
"ENSG00000147894",6.01693201562178e-22,0.854749550507142,0.138,0.058,6.7467858691167e-18
"ENSG00000244509",6.46785197616555e-22,0.406586316645936,0.214,0.112,7.25240242087443e-18
"ENSG00000184840",6.49416738615494e-22,2.0842745829128,0.068,0.014,7.28190989009553e-18
"ENSG00000100219",7.34899635303687e-22,3.10191970157824,0.066,0.014,8.24042961066024e-18
"ENSG00000198695",8.71886315828568e-22,0.206690479768006,0.267,0.153,9.77646125938574e-18
"ENSG00000179262",1.0931410365504e-21,3.90632026451634,0.044,0.003,1.22573904428396e-17
"ENSG00000173113",1.12715630245224e-21,2.56034637707587,0.051,0.006,1.2638803619397e-17
"ENSG00000162493",1.14308196691791e-21,2.59594061566623,0.06,0.01,1.28173780950506e-17
"ENSG00000064225",1.24887705572678e-21,-2.19834754489504,0.033,0.089,1.40036584258643e-17
"ENSG00000067082",1.41143514214752e-21,0.272050786149182,0.544,0.394,1.58264222489002e-17
"ENSG00000126432",1.4205859557936e-21,2.30775528338484,0.054,0.007,1.59290303223136e-17
"ENSG00000216866",1.49332637378e-21,0.4817999852599,0.224,0.122,1.67446686291951e-17
"ENSG00000131871",1.57869808502904e-21,1.35437969697733,0.087,0.026,1.77019416274306e-17
"ENSG00000025800",1.84972692662448e-21,1.06405493769432,0.084,0.024,2.07409880282403e-17
"ENSG00000143771",1.96066192506647e-21,9.61769245910385,0.037,0,2.19849021657703e-17
"ENSG00000175606",1.96072263836301e-21,9.95563795132858,0.037,0,2.19855829439645e-17
"ENSG00000196183",2.24173682871532e-21,0.968248586035039,0.129,0.053,2.51365950603849e-17
"ENSG00000214078",2.3102231491651e-21,1.77965914166315,0.059,0.01,2.59045321715882e-17
"ENSG00000167468",2.46990723607566e-21,1.22664000356167,0.078,0.02,2.76950698381164e-17
"ENSG00000226986",2.72596675210811e-21,7.22018858960976,0.037,0,3.05662651913882e-17
"ENSG00000156411",3.38741366124767e-21,1.97621505784637,0.062,0.012,3.79830693835701e-17
"ENSG00000146830",3.47873521449534e-21,1.13707501080082,0.106,0.038,3.90070579601363e-17
"ENSG00000170525",3.56624905999372e-21,0.84330407802705,0.136,0.058,3.99883507097096e-17
"ENSG00000127540",3.62268650177737e-21,1.10724702804249,0.123,0.05,4.06211837444296e-17
"ENSG00000144867",3.64512420329432e-21,0.974183789560316,0.098,0.033,4.08727776915392e-17
"ENSG00000165312",3.80529777807773e-21,1.34670496798069,0.083,0.024,4.26688039855856e-17
"ENSG00000143977",4.27047640328867e-21,1.93890247921974,0.055,0.008,4.78848519100758e-17
"ENSG00000183955",4.86200489175117e-21,1.16066477184038,0.093,0.03,5.45176608512059e-17
"ENSG00000115307",5.02792613416885e-21,1.93280360782666,0.069,0.016,5.63781357424354e-17
"ENSG00000140379",5.29846397547926e-21,9.63484718014292,0.037,0,5.94116765570489e-17
"ENSG00000102760",5.29850867934069e-21,9.79399486921983,0.037,0,5.94121778214471e-17
"ENSG00000125089",5.85857434613614e-21,3.12368060875641,0.046,0.004,6.56921941432246e-17
"ENSG00000104343",5.90718442879241e-21,0.5451652007613,0.175,0.087,6.62372590000493e-17
"ENSG00000145936",6.48123485281929e-21,-1.55997832100207,0.063,0.132,7.26740864046626e-17
"ENSG00000140264",6.88981752796526e-21,0.190866614088435,0.448,0.314,7.72555239410745e-17
"ENSG00000218980",7.03558645666894e-21,1.84893278235882,0.084,0.025,7.88900309386288e-17
"ENSG00000105366",7.39212219105194e-21,-1.90811930391797,0.057,0.123,8.28878661282654e-17
"ENSG00000168090",7.59782972167029e-21,1.92321123647082,0.053,0.008,8.51944646690889e-17
"ENSG00000172809",7.91844270891906e-21,0.507949338273865,0.236,0.133,8.87894980951094e-17
"ENSG00000165672",8.25006243072501e-21,3.60444344222738,0.047,0.005,9.25079500357195e-17
"ENSG00000172115",9.03447107472267e-21,2.9980224556302,0.055,0.008,1.01303524160865e-16
"ENSG00000106803",1.04504761904146e-20,2.74625740127734,0.05,0.006,1.17181189523119e-16
"ENSG00000105677",1.15172911373185e-20,4.55418951679769,0.041,0.002,1.29143385522752e-16
"ENSG00000105939",1.24370668855147e-20,0.380414019345628,0.204,0.109,1.39456830987277e-16
"ENSG00000160213",1.47506708105086e-20,1.88941635949495,0.065,0.014,1.65399271798233e-16
"ENSG00000173486",1.58345330692009e-20,2.2046186668412,0.059,0.011,1.77552619304949e-16
"ENSG00000143889",2.04997550580675e-20,1.36562107944066,0.067,0.015,2.29863753466111e-16
"ENSG00000164919",2.12965926718373e-20,1.55884269351875,0.07,0.017,2.38798693629311e-16
"ENSG00000230979",2.13792852238434e-20,0.247985231861358,0.309,0.191,2.39725925214956e-16
"ENSG00000141232",2.19093271106324e-20,1.14137182676141,0.095,0.032,2.45669284891521e-16
"ENSG00000197582",2.28169536244925e-20,0.865436789048644,0.136,0.06,2.55846500991435e-16
"ENSG00000256356",2.73389867555447e-20,-3.24166976642208,0.006,0.038,3.06552058489922e-16
"ENSG00000161921",3.33889834677783e-20,0.74771141953394,0.14,0.063,3.74390671624198e-16
"ENSG00000004455",3.85535293052309e-20,2.94679479558179,0.047,0.005,4.32300724099554e-16
"ENSG00000167863",4.33931488823704e-20,1.89099684192537,0.07,0.017,4.86567378418019e-16
"ENSG00000170458",4.55727695302709e-20,0.420918112547475,0.343,0.226,5.11007464742927e-16
"ENSG00000157557",4.89692728832705e-20,0.86888454920422,0.151,0.072,5.49092456840112e-16
"ENSG00000183172",6.68350039455138e-20,3.13828527370132,0.049,0.006,7.49420899241047e-16
"ENSG00000159352",7.65957496330702e-20,2.25186752585597,0.055,0.009,8.58868140635616e-16
"ENSG00000138085",7.68185004571298e-20,2.62568231621773,0.049,0.006,8.61365845625797e-16
"ENSG00000168924",8.32036536156585e-20,1.63666552568769,0.062,0.013,9.32962567992379e-16
"ENSG00000107968",8.70691038821244e-20,2.76997164001331,0.044,0.004,9.76305861830261e-16
"ENSG00000109133",9.66825187490577e-20,0.583460257145591,0.194,0.103,1.08410108273318e-15
"ENSG00000159210",1.04100368713432e-19,9.48145390259049,0.034,0,1.16727743438372e-15
"ENSG00000168003",1.06500594743691e-19,2.13650937245541,0.05,0.007,1.19419116886101e-15
"ENSG00000102524",1.13309956927376e-19,2.75297699908371,0.043,0.004,1.27054454702667e-15
"ENSG00000165168",1.27953568331204e-19,-0.379411985246243,0.886,0.854,1.43474336169779e-15
"ENSG00000100311",1.41150206103404e-19,3.38817161331788,0.042,0.003,1.58271726103747e-15
"ENSG00000160223",1.43591530270764e-19,5.25948289064535,0.036,0.001,1.61009182892608e-15
"ENSG00000105254",1.44884410050263e-19,9.67741425209725,0.034,0,1.6245888898936e-15
"ENSG00000153179",1.75889623105233e-19,0.545954225406385,0.177,0.091,1.97225034387898e-15
"ENSG00000108774",1.81544618164269e-19,2.60181615139516,0.042,0.003,2.03565980347595e-15
"ENSG00000106615",2.01611730236084e-19,9.28537275836989,0.034,0,2.26067233113721e-15
"ENSG00000136147",2.24583861681118e-19,2.20954134541025,0.051,0.008,2.51825884103038e-15
"ENSG00000185624",2.24833587120237e-19,3.09033205047839,0.039,0.002,2.52105901237921e-15
"ENSG00000180817",2.31452062160511e-19,4.07115612135803,0.041,0.003,2.59527197300581e-15
"ENSG00000148175",2.39750816062703e-19,0.455205789325392,0.202,0.11,2.68832590051109e-15
"ENSG00000217325",2.59917539007531e-19,5.11196718819262,0.037,0.001,2.91445536489144e-15
"ENSG00000000938",2.80510751410142e-19,9.05329128086501,0.033,0,3.14536705556192e-15
"ENSG00000080824",3.62316135297971e-19,-1.03995934065025,0.588,0.586,4.06265082509615e-15
"ENSG00000156587",3.87207690777967e-19,6.38753964738824,0.038,0.002,4.34175983669334e-15
"ENSG00000109390",4.25003642448963e-19,1.82742326398949,0.066,0.017,4.76556584278023e-15
"ENSG00000213281",5.78015043109524e-19,1.29661183332039,0.035,0.001,6.48128267838709e-15
"ENSG00000177889",5.98712510865341e-19,3.33277741777017,0.041,0.003,6.71336338433307e-15
"ENSG00000116774",6.51923412114554e-19,-1.03666228646615,0.156,0.241,7.3100172200405e-15
"ENSG00000174718",6.59005058307875e-19,-2.15758727598273,0.029,0.079,7.3894237188062e-15
"ENSG00000112695",7.44529782218926e-19,1.40645475498945,0.083,0.027,8.34841244802082e-15
"ENSG00000162840",7.54561342663731e-19,7.00485092580726,0.033,0,8.46089633528842e-15
"ENSG00000173193",9.45409263794443e-19,0.922400844345284,0.182,0.098,1.06008740749271e-14
"ENSG00000204387",9.77416057670018e-19,1.86186196926741,0.053,0.009,1.09597662546539e-14
"ENSG00000175220",9.90282526901538e-19,2.82840147194297,0.047,0.006,1.11040379741469e-14
"ENSG00000120742",1.0564465781946e-18,0.669600629837636,0.121,0.052,1.1845935481296e-14
"ENSG00000187653",1.07397873053089e-18,0.205768733225281,0.598,0.454,1.20425235054429e-14
"ENSG00000088448",1.09170181300576e-18,0.152120514500431,0.328,0.211,1.22412524292336e-14
"ENSG00000136156",1.09909403906612e-18,-0.714614417525999,0.372,0.462,1.23241414600484e-14
"ENSG00000221983",1.25766993510012e-18,0.368417516765308,0.294,0.188,1.41022529822776e-14
"ENSG00000145016",1.27293696971484e-18,3.83580534837321,0.039,0.003,1.42734422414125e-14
"ENSG00000239672",1.34529443219662e-18,4.87750193455559,0.035,0.001,1.50847864682207e-14
"ENSG00000175550",1.40996107426587e-18,1.78536522826627,0.07,0.019,1.58098935257432e-14
"ENSG00000123009",1.46065831051608e-18,7.22623763428256,0.032,0,1.63783616358168e-14
"ENSG00000136868",1.46153714467754e-18,9.41150705132912,0.032,0,1.63882160032692e-14
"ENSG00000137767",1.51775440692093e-18,3.2298846585377,0.035,0.001,1.70185801648044e-14
"ENSG00000123374",1.7031292537172e-18,0.98833583902424,0.081,0.026,1.9097188321931e-14
"ENSG00000196792",1.82194973199187e-18,0.575661047100516,0.14,0.067,2.04295223448248e-14
"ENSG00000099785",1.89462033307827e-18,0.337527698360195,0.269,0.165,2.12443777948066e-14
"ENSG00000233406",2.0264205624195e-18,0.680715921112373,0.152,0.075,2.27222537664099e-14
"ENSG00000119013",2.16848486955671e-18,2.35406625930228,0.04,0.003,2.43152208423394e-14
"ENSG00000237991",2.20308584607104e-18,0.973169064701674,0.127,0.057,2.47032015919946e-14
"ENSG00000170345",2.3526252545969e-18,0.547675092981124,0.144,0.07,2.6379986979795e-14
"ENSG00000086598",2.36831611903914e-18,0.106834066434164,0.34,0.218,2.65559286427859e-14
"ENSG00000185651",2.44073365180521e-18,3.32185348597957,0.039,0.003,2.73679464376918e-14
"ENSG00000161203",2.4773091213452e-18,2.69156631605012,0.046,0.006,2.77780671776438e-14
"ENSG00000143761",2.53841714931892e-18,0.880331248033499,0.076,0.023,2.8463271495313e-14
"ENSG00000114023",2.78505042807609e-18,4.11457840164916,0.035,0.001,3.12287704500172e-14
"ENSG00000136810",2.8024857021031e-18,2.8914248644729,0.044,0.006,3.1424272177682e-14
"ENSG00000178726",2.82694218704939e-18,9.56377556562689,0.032,0,3.16985027433848e-14
"ENSG00000138640",2.86532037284602e-18,1.59389860399277,0.076,0.023,3.21288373407224e-14
"ENSG00000168300",2.93801558663223e-18,-1.19382283170557,0.127,0.206,3.29439687729072e-14
"ENSG00000106153",3.58907595560222e-18,2.03696676555398,0.054,0.011,4.02443086901676e-14
"ENSG00000213699",3.78482397217161e-18,0.514386148790065,0.089,0.032,4.24392311999603e-14
"ENSG00000100387",3.84959974387777e-18,1.39646279394453,0.08,0.026,4.31655619281015e-14
"ENSG00000166595",3.96457871128022e-18,3.71262793157795,0.042,0.005,4.44548210895851e-14
"ENSG00000239246",3.97477719613053e-18,1.67308294695941,0.056,0.012,4.45691767002116e-14
"ENSG00000106144",4.86868919424037e-18,1.2408772243154,0.087,0.031,5.45926119350172e-14
"ENSG00000125844",5.44851131474683e-18,0.631726117268712,0.129,0.059,6.10941573722562e-14
"ENSG00000167034",5.46608323116824e-18,9.80717025796756,0.031,0,6.12911912710895e-14
"ENSG00000102606",5.46647696217369e-18,9.12788719142304,0.031,0,6.12956061768536e-14
"ENSG00000183255",6.01066963479771e-18,1.24089625813827,0.079,0.026,6.73976386149868e-14
"ENSG00000135838",6.22169263519913e-18,1.17385636793032,0.083,0.028,6.97638395184878e-14
"ENSG00000143622",6.38135763172128e-18,0.894237120306361,0.079,0.025,7.15541631244907e-14
"ENSG00000175567",6.79898991996041e-18,3.25307282708147,0.038,0.003,7.6237073972516e-14
"ENSG00000100300",7.23661371456976e-18,0.77933931817636,0.107,0.044,8.11441495814707e-14
"ENSG00000137642",7.42208719047875e-18,-0.73984515014309,0.277,0.368,8.32238636668382e-14
"ENSG00000158604",8.60532683860284e-18,0.243216910759197,0.266,0.161,9.64915298412537e-14
"ENSG00000090273",9.33083129012646e-18,1.62220794022634,0.051,0.01,1.04626611256188e-13
"ENSG00000213465",9.58174734625359e-18,6.2125914417702,0.034,0.001,1.07440132993541e-13
"ENSG00000105193",1.04702114148708e-17,0.36757098662385,0.236,0.14,1.17402480594946e-13
"ENSG00000267519",1.05672229697542e-17,9.13594246104296,0.031,0,1.18490271159853e-13
"ENSG00000228981",1.08184645749405e-17,0.520695004440088,0.174,0.092,1.21307443278808e-13
"ENSG00000130775",1.14516890933696e-17,2.40634349305104,0.056,0.012,1.28407789803954e-13
"ENSG00000108679",1.27539279315865e-17,2.88608578077629,0.036,0.002,1.43009793896879e-13
"ENSG00000277791",1.31817583306071e-17,1.16662978795906,0.076,0.024,1.47807056161097e-13
"ENSG00000176788",1.43104357757255e-17,1.04188758444172,0.087,0.031,1.6046291635321e-13
"ENSG00000102265",1.46907242690462e-17,9.60149523157605,0.03,0,1.64727091228815e-13
"ENSG00000134480",1.48446539259018e-17,2.519261412735,0.047,0.008,1.66453104471137e-13
"ENSG00000086666",1.6300823958397e-17,2.64972838296041,0.053,0.011,1.82781139045506e-13
"ENSG00000242299",1.76449903958574e-17,0.351048908154929,0.271,0.17,1.97853277308749e-13
"ENSG00000178573",1.95950107786966e-17,-0.496157934479149,0.387,0.488,2.19718855861525e-13
"ENSG00000145996",2.081369954165e-17,1.32537082630181,0.053,0.011,2.33384012960521e-13
"ENSG00000261609",2.13686752136687e-17,2.77962963537837,0.038,0.003,2.39606955170867e-13
